x,y,z
31452.337089738103,36863.42846608446,19884.644211296156
2687.700496744938,31924.068317377165,5441.5572561096305
43961.22040424062,84158.4353060382,86969.8420195112
33592.76168746528,47316.857543267266,36025.13250007547
12666.197785386446,92481.51136440464,39230.811817516784
17652.13856351753,36328.27149714828,8960.553079399337
66283.26140057419,96812.43571022067,37940.648960147846
37530.96154757629,63024.281028068974,5471.284024428113
456.79332465830004,13156.15064729233,63932.549186265394
37696.03189387457,7707.735869400545,82111.97775015362
65247.09372454108,57951.15709174081,49659.95709324503
43949.559776084825,39375.28116828423,29483.85807119497
3488.0393927776754,51471.19906615424,64061.90547540086
10887.159624341857,43670.867201901085,43831.44457371126
75275.49455064176,38738.057924623536,80280.44560981751
7104.098142048188,19826.43992135461,13812.701328678368
81497.4862900049,22428.031595433797,78362.87145613939
30215.640133010103,4976.988528700177,73003.89429778983
69068.00732893837,57615.7555559119,2139.0806259595884
41602.519639595484,15114.759341568906,73849.53501803006
47005.831916687435,97772.43003111871,35771.56293246332
76125.09347909487,16329.325433938147,24882.428531512036
61484.432156368144,59301.589823512055,3065.2307767101483
25107.490528301245,36005.585927920925,17940.484702639747
58808.49261237306,71123.16159639922,96770.6548897322
82541.12464916827,25867.984915852117,42246.63527079707
67298.20860439948,66593.42845470936,44705.966375149575
83564.00263302837,93506.34885486,97702.41551313437
67478.01639325252,57311.1521447838,48227.595352383054
18632.122880184466,45727.682522307325,34366.75834943529
56127.737922490625,27480.969034409663,83956.2247738832
98192.42825988126,19599.34756941114,8886.978073190256
1145.0064860866637,78683.87122224866,16202.289657383295
52246.68364894202,96140.22099700267,96305.71377081344
42851.43573493978,14357.239109357379,43479.19580314199
16952.439262697837,76847.62689223603,34545.982608825754
86514.86109869418,56991.942393141006,96322.85914913299
8423.955935232696,2833.979508619966,68445.75700590436
16780.249922320865,48028.54242380509,48549.27197069887
19269.964292590226,7214.555781455822,66427.18718270928
53501.12648922682,48113.68067500086,93034.56613140629
45883.56648674984,81067.3842759707,92634.3067689077
33508.37235477121,75008.17232462956,90991.9954595623
31339.334139318566,67383.51530006173,86432.95644693686
76926.36164436075,60994.463463261214,26463.075208379185
65495.66402567401,27542.272191535376,89267.30174797382
72781.39156197669,38991.07975051877,50989.45174985695
27985.647080557195,11848.431580462393,43030.42924613085
41476.624939641435,71147.287462393,22975.201641789765
40030.68344220883,83285.81933167769,60932.827482564855
64395.670354743794,17907.095750894754,54645.909254113925
68027.71077897052,55932.25542099731,46147.93979125642
88739.18033424912,85027.77141453851,63111.46640313423
87245.94218210438,64412.86335752224,63405.54481911833
37556.626108587174,22128.995583505806,56349.59192370873
56652.87004243663,6847.875114474711,40226.80596781912
73698.92301383743,78892.1050363159,28814.034293571
23467.241987487287,54308.458762719434,10079.108889849142
66630.7501521322,42332.764983087865,68066.80302002734
61554.90401269115,57644.030096673574,39511.07596725184
46106.54515586433,59214.476333730956,37276.34957271309
44132.01824766729,10658.61439451935,19228.178982343725
20451.801667046642,77882.63644307271,43000.11824957836
76958.27463517949,86683.29198949445,77691.97680667395
21358.19374595266,93021.59391901873,74684.02621567219
38039.75972088962,32826.15255159478,64466.18617773805
73901.02792918746,71314.09142376632,29222.03514613061
31080.029482599602,59307.54089305113,5203.513695383244
61820.66498121006,55555.1727077789,62877.07314322647
3119.435310394303,66909.50849249194,79607.4526600968
15013.441639682156,81213.38419007369,63608.13205069566
48244.94795841252,92177.34491125999,36143.58702324523
9062.619292838735,79750.0673481514,73507.80249981234
8798.387728334155,84068.8867281322,6860.045834690142
13290.181209785824,45455.791086865785,45849.11241192333
51862.93380220582,741.1257244116731,80757.75395969438
93332.27643259378,9940.173838533561,72601.18715632378
20201.203115519063,261.159586245574,63494.305389688285
1236.995157358034,52988.02810579832,31597.66089021736
34822.194534702,52754.761666333674,25089.509528674193
59644.25414059195,1577.3677597151536,76566.75376414359
1912.9966173498046,24930.668703373005,57261.99810275237
83348.94720625214,51117.601070264966,31203.533449167266
39894.650890907935,24197.17260889386,78889.20784435274
67831.31107581631,33789.43268562713,86549.46720963775
55507.06811025752,5649.139363554301,11410.51559022549
24924.91538058025,53880.73753733035,33902.805415931616
7030.6039359214865,57298.69064757555,74458.37933147664
34156.3131914636,85071.29107338218,22910.03052037719
41955.55376342721,31494.667248688434,63125.098419736016
31539.3694097863,81073.97754373855,90972.48268122226
95957.2476642993,24232.249703346497,69603.15208040876
17264.352682313587,90733.74199309605,62621.033899416856
21128.5182889728,83294.98332684406,30904.757395200766
89256.48047798188,12933.581546704909,97778.47475198435
78555.01095624157,43943.528433502855,7644.7739224852485
67.04175258239742,55977.46214920507,44190.70896730522
21892.801231323454,87718.81381920325,6330.2127216893105
20242.142236822227,56212.75213906911,56413.46866719436
50197.591439184,99610.40432407032,30076.007076638067
29560.66123335501,3659.9377076995233,20591.434048816827
42422.6888476117,76078.68945572567,4949.605862427431
11889.698044824925,29610.256585735482,24096.912790738777
23967.397243290234,75005.13446956353,94570.89956259057
47891.64014936322,76064.41797051515,51842.220599985325
39718.9426341092,14033.062401154706,48393.729030704955
46754.719728652,69371.76882259062,90823.87237611327
81267.13705685713,65808.3596000376,79144.4902627391
88554.32762813025,27184.320399605,71481.14691564556
84527.12036177056,68198.60583594872,17560.522738673157
16011.903151327733,54638.03633584264,36269.21325943453
28131.85141881205,90264.83125089626,72097.08309626178
25572.691733949305,75643.97072174604,80658.76903694961
68469.38883544084,35309.9868418146,37774.72086558099
16464.028772482598,80101.37138988962,18568.53126495638
97546.81689377685,4829.555477295433,55868.79846599906
27400.252382869294,53937.26401531622,46122.89468190885
50809.27472933453,55504.10236513873,91313.77675025637
43152.02326269765,3546.0084465923414,16791.101046862488
85241.19270629367,77249.0701070205,33631.760758828554
32354.257096845507,98159.53468158319,89086.46989229307
81375.68390113053,61383.46672630955,97900.33970976935
89966.61652036915,48687.97991470719,92515.43894110085
66880.804166554,52088.08657176114,67498.65926086972
52780.07029856753,98365.12581165103,88966.60823642473
56249.421200178185,15198.688696204177,97447.06542690459
99907.77714932119,18337.103023149226,35039.04472937072
73219.54610286589,97103.06476191533,56334.65231602671
24933.1759657336,1909.4654536915834,35487.94125197745
75489.11260363668,44097.217828239496,4776.026313695247
69391.66498534285,26025.41183031062,19236.665802789164
18656.15579068317,43501.26511192487,45381.65466740775
1356.2242253772006,77220.2718375226,13882.160671839805
24462.976945464587,28456.182757206283,38080.41243062023
4767.014570456662,4910.597885678514,88273.94889811313
75516.27720074404,90002.66547038016,28328.213723673733
77441.30619502296,43008.65051785232,83540.01322014935
19376.2108976232,48801.15434795296,15252.318286590527
49147.29482457887,18631.507465672526,98873.69556302819
62116.88270776726,98571.37198802024,59654.582099759
19578.454043053716,19271.23204666844,53351.92589095632
97456.47917628336,54540.55433367416,14149.232164218505
53489.79731861908,9921.401459749946,76830.18462437183
73320.21134150177,68693.25818998468,6854.724530347389
2216.1798605189965,9431.195316283958,12727.392198327103
87628.5207168131,1493.8391666009743,3064.3347936609057
90076.48630392463,44538.86760687549,11757.856191699533
2723.2053092854812,9279.360041658612,58480.11350791774
35336.7307004945,46545.45068644557,62729.02244803773
93685.60613192241,44818.14546917603,32901.96621163476
53016.5972306,29694.429221881914,27303.63070444135
74939.82572107048,6087.313048448639,35676.62699266748
22591.89995363857,3139.9841064146726,19154.09670053132
60731.342475366226,79392.58971593235,82735.03710556419
49496.80649662276,72384.66014425435,15394.16471198396
52658.853884553406,54981.88367465342,55433.998671339315
8685.122863368344,15833.013634560588,81157.98023655739
82189.90941112734,88796.18144579792,77887.56960665974
31419.423528340052,86068.89805894381,21193.1918510609
39328.32931807872,38259.680250813944,67901.38375406485
81352.68249193873,61126.96506948961,95097.13094241034
60288.96329985423,76102.0618689142,2027.4969845281544
15270.261197963375,86850.12170166588,97892.5624673157
7440.207836575141,44440.79237358339,24759.562857227425
99845.42714916318,49952.52494077753,69237.37229012727
98704.21805376193,92688.87156038427,19707.63849333509
58236.61800961393,27037.336631391583,88420.47552649054
33791.77871885332,46434.315725688815,52324.65770908882
43360.747734680204,23420.307819331167,85044.80897578844
74573.35280939878,4324.875449717458,72313.9525937644
84025.41401745786,9620.261492122729,96391.47515295837
97719.47865130298,14153.169660790067,90136.20079206204
40192.714831945545,35084.35494976927,47370.186962088745
52284.56371475191,19508.462500867685,50746.05062551109
98572.41974381509,35641.63405515652,26112.805235003554
766.6931893389295,47004.303608894785,49543.25874048677
47497.683771994234,19663.9918306295,13158.672086473422
37149.30682799191,81174.0116432724,32549.78706613906
59267.16581768693,24608.39997414904,8069.986057636769
39672.64400516267,26687.842026855546,56734.107187471505
94335.26351018458,59130.43128548177,75346.46480065948
40986.59694078379,52468.49566604535,4914.95858195179
57135.4414232463,40049.18201873827,91437.8621554366
30157.48368406741,99965.88916034132,13461.287196935235
12001.446019595864,2692.851943980457,36360.74181076169
13594.495413945573,5731.568244726004,47873.715762543536
33780.90144601905,2200.8900891312687,26094.06041102903
29716.114891234756,43646.124874816116,13943.205316818176
43139.684462903075,61639.846538137346,43520.13648910584
21862.03760216069,44472.950882545214,34209.96033986504
7251.959850228184,89207.84173037793,15059.878474441546
16159.944928464365,3169.009341701634,59234.79514027858
68719.06473003096,87516.00818597832,99619.88117533764
92932.63814650793,26724.54496283505,40891.56684435697
71288.73581179461,29177.291557823803,36359.78911330484
83887.78681220763,45375.55713347137,21784.25507455325
92627.95362959636,37782.95020296675,12313.986580496561
33856.97507375337,61457.121729164166,38186.46429235188
70994.86092847832,4901.072759916614,69602.46661574653
3222.7426279672454,56166.68083783247,55812.385711852396
95988.30337490057,33709.93302239954,2157.2741913047034
35150.74944931674,71825.04917604475,32327.62082643332
89754.8489298323,53272.7686487355,43424.81837429326
75610.78146516469,78107.57286651719,91610.7433089197
17600.788617014197,38191.297934786075,27998.843383343898
26361.434543428208,83513.2291826107,99021.67323269477
93435.57216729132,75415.16964322419,78383.0091694624
67196.80904956802,43640.6165544598,12589.956874825713
22830.258816508598,92891.75558818984,69361.84854422684
89849.93105636278,69771.38218717281,17630.122880150324
70663.1013854698,17048.50759420099,50631.07921970455
99182.91020430953,53440.10532879523,51321.58572286134
35659.94718112907,6803.7969015474655,79871.18844049794
17204.020133850885,31902.339609533137,50476.94616295872
28975.2722766334,36283.27766639756,62005.912668536876
92339.50179531371,88733.4321355139,36676.678086617685
8502.69154245249,6279.268945629413,34580.8474211006
39264.34099280925,19756.545642477373,49350.73765324365
72807.84388138216,52378.33859486321,7859.299152607801
3810.2087320098785,38744.3114567607,58706.62260732692
42348.97645649005,70614.4060367013,56286.84833563257
48131.98416626263,60053.29290616031,6573.568803138896
1950.4541656341412,38158.17304507684,40258.811788297025
63319.22548023608,19601.807854658182,95807.85446155474
89633.39258436681,31432.765556282517,57045.85248438454
51019.41772551946,18953.05100247603,52465.74283872034
70053.0802827923,66878.85812540115,50582.79907092489
98061.64672806473,73160.49700368872,51606.88909393189
66725.77714219369,15000.980646788741,5793.5363272826335
94859.87228861195,58474.51442276993,23958.015611305407
41819.10000635132,70963.54731431305,85036.99501418819
30199.360500516737,78661.31495245665,96374.35400390638
50248.22095074357,66693.18955891306,69151.9278793919
56880.97232169703,57757.23950447397,29306.019658321457
93078.59290176023,68225.3313755675,13967.695811963344
16683.277472416692,84223.29562122247,69188.69596461873
35192.15922918565,82250.29161450826,17779.85641010379
30301.30929088566,44573.98810482657,10312.225035754163
18340.38493510566,8067.355534763176,66226.47073359825
71283.16697538375,59820.94869088023,68862.48438854121
18030.009041301655,24298.26309292945,40607.31908461311
88402.73226762339,4192.31645441277,33268.889694871694
79148.62061625616,92019.4062340825,84684.15408453166
56919.72982083343,60998.1517794763,71610.68845752999
71360.56832169082,83437.32446050156,38958.65398937176
28169.7140245293,15417.772806669627,27541.395836208292
25358.69860226283,95990.8674566583,7882.127432519525
77290.80085599048,76282.61260919624,13436.82955095138
87687.2047332621,1724.3574075228696,44829.731704152546
96042.58046148236,88765.80938857244,97735.42602552146
49846.38030056856,58217.2713273496,85702.87413820275
8333.56925774864,36320.650364019195,88304.03312483245
67825.87485398726,16732.425093637747,68026.03547151612
3679.74943595728,8165.032708269904,6999.886857512983
33637.764133916484,94792.74445329957,54873.000966116815
4938.567326596488,28786.706163204413,29224.746253308098
63544.28822307913,78147.21625825335,55401.916276108575
65034.14076834126,94777.383610015,15421.610074903392
58824.74734833053,90964.94824984782,19615.92911585158
85371.7875248999,6855.024284773803,92344.26851503634
22394.002055109173,9530.033088391843,9142.974431142948
66677.06815276168,14504.431693016018,91502.86332415373
66903.3860036536,36229.39034682023,20029.078961528234
65192.66045454103,3095.7387997440187,11351.944142744742
71772.71207018694,90267.30317207516,21637.76872582295
282.9821425286871,33527.483742552555,93250.28402929362
55608.93587327995,93430.09076227811,95026.80233654521
84284.34994745953,86642.02839871455,84518.71652430728
94645.69305206198,25226.271760811625,33208.0731430651
80508.98446404563,42603.53405430378,84295.72725899213
8568.414942194413,12035.706243750667,70513.15078757003
45673.94678046264,33009.028045513165,96410.5944725448
81043.44850111387,62389.44475231969,89731.66790234736
85672.65135897056,48693.60036889885,93906.53928934327
75489.59112510599,40388.431388399935,818.8262885384212
52575.01781362239,39092.747507563276,17921.299578033835
80647.99646283055,69619.65605844959,77302.57320879571
24940.607891755608,12057.606006830223,27175.91017981004
30036.52676702293,3786.8400184687066,9943.95082630889
43684.75853202238,60165.07804732463,47480.49033234515
7571.600269698342,6877.198940714391,47135.007674772634
4964.958139899578,69257.16961044492,13119.868608955287
92708.52658884678,70185.68806076984,43713.88472618
76466.8430286892,95943.5730595403,98935.27461984153
27233.702248074922,8957.60876043954,87634.40011511308
28135.136070389388,64511.22138289911,76476.5069082533
47868.699057534846,1839.8650907029635,26394.543217714574
6056.463955650249,6036.172747593804,99513.84663028689
19151.80398368611,50260.637717257276,67492.84336178337
21558.64411542073,68380.16312675175,65225.17871107299
56378.4549947206,26466.2989751956,45620.209368491734
44365.36183066538,92686.42123526854,90890.22652563616
4996.688950881511,90124.18551325507,43537.9494494258
77919.51828831021,84002.94719372081,92752.05439274696
10507.584274325944,72534.17347251985,50188.24428280684
32915.461201510385,9980.048543951725,88211.88626705584
37897.45401856349,92332.8145875342,21320.93859811054
23665.993025656608,64164.86009039818,33676.94766834587
83221.91535180302,66286.19155554572,76376.48339814306
46883.16580343116,24277.604791778962,37891.46379502578
27316.3468219383,21526.706025837393,31300.422571391893
15004.042930854699,85091.41718886954,86068.54107995918
32597.515610571027,27306.84520492769,1498.3062511794265
58500.75577136647,89597.735100184,27358.854250699427
30061.12396819688,81112.30238877803,99252.67147114273
30662.045232688495,38097.1842525141,9614.827206595633
56361.93614556454,98381.97347121075,53010.71664090949
7643.8134061812325,20199.531478159282,26439.548804323644
55743.36507373796,23197.89438595806,58647.54035609471
97315.89358933695,77877.25902108704,97817.57158509026
85409.85509335126,14835.760114610375,23306.8195046196
53669.47925710676,78604.48169759563,34675.28272277249
45321.40275174078,86774.13959427111,84877.26064194518
83509.55629248491,91444.17842480756,90020.34671562708
35358.4522530273,17658.378705921376,96808.12140298207
29274.572596116643,77698.48269672673,56954.930820650596
15201.866218052739,59465.00514304517,79375.80030876075
67007.74769051278,78061.55703427113,69705.82815344422
27266.099893763483,37182.15954863413,80442.68765762607
66294.55372773008,29050.88744912603,69014.05663986913
81381.85560693139,6480.866257589834,1294.0570173705312
79853.04293773076,60415.84404719026,81440.48517534518
45190.73570178068,25388.320002897657,7087.633981485997
55067.50944514957,92183.74464709364,30721.748233364076
15443.52684853998,58827.08098098258,13766.276757062524
80618.46630481211,39347.90612476178,28818.226079155207
81246.40942545545,71360.65017068686,28777.822486865123
14760.868329448218,28608.15203849727,23649.217822217015
5958.407530786447,2598.3405304363937,69869.81178145943
91438.94499900869,30870.459789786077,43966.656816431845
94365.41563522992,40120.80370777511,23172.15843498257
25119.23368940633,22670.75521213674,90864.36600518289
84252.43483293474,77125.53083264678,85458.68471456684
52369.96325359611,6241.28781402824,64410.54669700248
45836.95915656918,82654.70246820916,22048.889853103403
93705.18989404992,55573.95388693422,22077.063478514447
73114.00243433194,39081.9515722163,19594.833256392165
24921.657336364256,51958.65184878532,49445.829029452114
96357.63209878709,50679.460792990496,6009.791575210188
80719.90160051976,81131.30322470728,57262.450841519596
4564.6489283905685,7608.372595533586,48773.41599088161
7744.264963243463,20161.049787818618,64367.84619277068
55340.21579767793,37079.97863418614,87943.41093030277
8658.982419534044,14859.807760391253,47584.61022149242
87806.2706962372,99933.10474385573,76268.10672049734
69122.07527677735,21285.816521938126,76415.36165439173
49536.845943734676,15377.708561997915,59744.26163765263
84621.88158756896,47212.727426006706,10663.574911552754
3861.34707363196,10033.523493112107,31155.17309214243
88555.52869249374,18976.783670237084,71556.5903382291
23368.70346339146,96180.39563464432,17471.25033684902
50802.24657725076,87678.94326073257,25640.57686143334
49575.25060488341,87068.205276764,15827.302802896436
75449.36265148669,61283.80418303392,34753.42555002996
45306.09271577617,27882.713157685823,26134.9813004462
47967.14250932196,97042.92749347388,48220.87928156452
72303.7572805984,75698.90135527545,45017.59016720447
97227.45095824057,8145.574848796145,63924.13049205077
8900.445743923501,55328.10184729495,14145.784208237821
61886.76116425571,89402.21415757005,97643.85563411147
11122.52622124915,77988.65936948793,43782.20546013912
80311.50786005043,87142.9080972251,45419.92929536109
94290.77519368104,70711.82585560284,26159.00304905333
27156.82696171261,94667.7572094359,51193.40886905685
78469.12418593979,54934.65802851965,50416.7979352085
589.6079831426482,85766.09928555701,51894.31813561956
1180.19599755973,16766.932279705725,48042.36998164973
43258.16365481268,62186.65626715484,89739.03122944562
58870.77941118717,21084.125659119036,7956.705390568919
37795.68587807932,80216.33762391082,95764.6880207289
6922.18529324673,65302.094482763925,89426.9463385247
4036.3260799181066,80839.54515071455,92731.30337405765
65679.56778913569,89608.56911108716,93674.36682744054
78490.36827493795,13384.930078653568,59798.01116724839
7922.3284895789,10070.755586911007,45247.62482737301
18056.169052694626,90294.60220504158,96412.42154545775
9989.25863554332,56941.32738642454,33915.41129476737
67664.39122273677,60667.22732547192,38652.7520140637
15051.865689258282,77504.8170888418,1312.839525380871
38625.70460003341,80728.81490605087,3734.1651005835197
42346.72429284509,44069.288304037414,72751.01530696498
87414.87553040605,96908.56442930334,34062.49668246938
74929.94103375837,24031.660915196506,43364.167531855266
33256.59545139886,70309.30393949582,32115.62649055132
75597.20896429944,41025.30684796232,72921.33694028092
86923.8386294743,76116.29412897775,4303.453559087811
3695.3421410857777,88610.23233951659,30943.313991553634
31753.960736171448,15269.173234959399,85743.76183669321
13910.06366142068,87423.5851208732,75728.57775740461
36939.003088216596,21176.61606089314,89437.84179297616
68508.29379331523,68851.60582001971,54052.09739431408
53006.89830883133,12257.366028064498,98611.5937909498
6891.953465547107,29277.83585064698,19197.941480723246
55834.79788840553,17902.243715117107,11988.683230394792
85849.86102994508,27099.350958152045,58118.0092226456
15361.335181875247,83132.50186021022,25928.67165398439
10693.440386606246,13526.336678559559,99000.97497262838
22489.92656179001,17930.341537541273,20401.486362762244
13574.411254119479,73451.82913403201,81329.69527692703
76339.61632077034,88127.12859068824,626.754308509414
92509.31850716444,13500.587128826435,17846.903332427843
37579.87116761381,67607.59079352517,81018.18028502511
72933.37265472488,2761.294134942849,56756.17171572621
33476.14522428357,15054.195316227326,46200.250438003
97377.34814488447,36098.13888052993,14795.588847751262
22369.35495895187,3009.8512397488953,66777.19170346989
16313.40344514599,83037.3212619819,79042.08627559266
46628.321586888975,13776.303631140763,55623.016974616155
25091.98810485043,77489.6333314927,85899.71423587763
22170.285895292607,42217.8336513522,97264.42514643325
84738.78083488067,78332.8558780825,53619.98389815506
21623.04066034394,23043.266319737864,70315.99027831986
21759.98783372618,44210.66661695387,51949.06516893956
79189.8378563857,8283.852303380945,74612.94765105528
95394.9940490198,87422.76454063745,67673.57205732426
7600.892914805501,82239.14193628766,1973.9811403663987
70959.69979487508,2766.880303492869,61125.06052096181
41773.433124027346,39966.82792750852,29861.884996507048
42078.06196466329,51971.38832459309,36733.886531393924
3935.919443967795,42863.890776111366,30113.2775735515
36807.593075300574,29793.04752748857,84805.24442707318
77970.30093680214,4062.284488215906,49261.77053318289
69467.0862943356,69599.91110827631,7032.130913787815
54307.16186428989,22323.887938802643,20094.10015056674
65685.23469744722,57158.31970899384,33301.82618560076
32715.12103609432,61139.7560783386,74480.98651729354
16024.047435113886,71703.53993636178,20516.092166188904
59604.28418824269,65914.17129857611,1520.1695335907207
37091.22804585324,30958.64443366877,29999.410218906964
16914.215808907196,72838.1797076845,64145.5632879503
87636.34821941346,65508.2284568496,15008.632050219783
25498.083498321088,84669.99193515087,22627.76925786619
40581.25652154997,3231.0918038009786,12117.505795788185
57331.43552137358,91205.55446121005,36787.87574112973
22299.731228261553,70639.46776524805,11507.830389554596
27695.112047860282,12190.714118697842,72123.15549228022
90983.55608621924,37730.66551781169,24775.838707084564
43487.90689506997,48193.56296309444,10499.175314023756
32985.93807102793,4704.600030738715,5063.830127056457
88519.62653994138,59739.24259844703,97755.79361509325
89856.7037256146,40762.8512881479,24698.643088175497
81440.41033149308,66471.89418121567,43555.88321509225
88928.39912401675,46464.51214046874,2340.496036152817
18965.529195436236,4966.747129212101,32407.019517176806
59577.1275636576,92273.71112715309,96010.15662127787
36969.64164098373,90945.62489255314,42135.16934536868
1914.0055559834113,74969.64919370791,84475.81934687254
57983.152226472404,62040.47015244508,52555.61579918669
6879.262797083219,70276.56279302954,69296.6909271343
23761.215267684445,19940.753875716346,76383.40479540452
24507.165324158064,34874.12449714018,41097.94984081312
15446.050110918264,50463.333912139984,97950.5460762601
88885.52385209283,99145.93536568456,14085.241477373267
56799.75509134274,50287.61621759822,16149.005643637527
38851.17767707349,47910.830469527544,4321.5604877519745
3053.9485868456227,17407.691429624272,57199.25620483242
2733.856538267998,56586.4437683836,97358.9795522515
64888.026944191115,31701.38049165069,22529.52877461647
27632.434541037088,34928.0582010927,14904.071524244
92796.30399082572,57334.61665108259,19908.537541162343
33121.864332621655,96001.20480272349,35021.8861542006
87069.39684406886,53420.86389937594,71786.26824934053
92472.57783123647,24294.15917656135,22112.15420388648
18024.273178598436,74135.536976281,96696.69921567694
17880.067293171964,22578.209519422566,30833.726283551365
71498.3496221354,76430.92656420005,33769.96166364733
9631.494617065639,14501.146502623329,61527.27339185224
47755.84997674404,23201.039373524047,16573.186336875835
56090.9616514526,26232.377480139614,76536.52106003115
50923.400468924905,76796.00519234312,97653.53940120882
13168.718884852515,12591.99091809986,31999.01425963909
45063.77098964314,89457.01011883932,73231.91281680489
95343.5637341756,77131.51542352024,60148.28138306977
9396.673697161572,8894.54602953752,30319.6432628264
64313.39192547681,2268.136019161493,7191.72042256293
91611.13785490597,74620.59603580336,8084.250616665722
89706.20519713618,46303.10619343277,69802.42964497692
97463.88866842221,24331.24637420723,59944.68274605027
31927.277015352785,38063.87675894624,52450.04961067517
64565.951375072575,11232.192500518546,66360.15384172209
13504.014537468667,45063.14854709954,70536.16371117161
73270.04740844815,23501.6097856656,50957.307882734036
40961.22211825503,80640.60257277604,53583.56805206764
4025.0585612718883,3170.783477648387,30439.142519953555
20427.75328217351,60206.80291802489,57136.53070183131
77258.76695010955,37550.12810240739,36866.95839230788
79982.50895327868,95447.6346847134,18140.304173689314
81313.15611915571,30776.001768265203,41472.11473582442
58010.59824984885,79481.89835336921,86649.56080225743
76187.97332650084,53306.70905614808,3905.3208171889733
63051.38953725453,89549.03999201635,90611.13045589348
22138.47952274847,33199.190214156595,27502.679274343245
28582.510985086185,77668.27379939766,24847.15134477492
82244.58732677276,58159.80414427907,2774.819729019473
28795.133173732345,64988.93866170677,35480.69285748865
19059.981627357327,73156.30914167153,68663.07336206097
18836.348114339686,51742.36394319238,120.34006015937405
83505.01517236006,69230.92936833929,56869.43684729834
61645.67408829904,97240.51271840521,84003.70843786583
50312.40413255881,19143.89687798239,36107.08445428761
23085.43821855008,47824.041882850455,78648.05951091317
21564.746653273214,15145.253157426698,35352.82349565677
70744.82670734687,52316.33543814733,68799.26138173921
29224.553341854542,36480.53346005744,50528.165840329566
21494.360839942838,59762.479261209366,60541.77068589807
12259.323774508091,36919.35431817717,26940.39370994179
48583.267265814146,28892.582583664884,73700.02680297129
89168.8627362862,52896.561431294496,65869.03052090066
78263.60334845952,19813.55168009107,59719.03610462913
49001.984480978375,57221.70013355748,21794.285688111093
97521.08545803618,74353.48107902447,95526.05662641405
68173.70415984883,85405.4666397133,90073.94558939191
19082.34129480866,8078.43405147658,40482.39216335009
11960.125597051563,68619.30309361561,97911.90176272402
91741.47650226083,36619.89917807958,69613.8696176604
95558.33730589034,42830.71703331823,96484.89468004562
62320.45765223111,43807.02621380899,50992.86905932695
62688.408690228214,4278.174961791392,66442.4964898049
99114.52542535627,40249.31280269898,45771.96589462837
47992.76780495484,60070.97958142158,77846.32527939517
8126.886334729055,74491.0808568284,64158.991786675746
14938.356312443379,6207.291273073401,76377.59809506414
46398.242843207685,77024.10852665492,29386.389794144918
33205.62716434392,8601.868619333063,80662.78327579243
34940.59988621703,44874.59527314125,36292.15413551502
25608.579370835592,61090.30442808988,52705.68477604257
33921.28981135272,7099.93113184092,93725.1251969002
25113.642732366792,5458.816398119914,22895.686453607854
15152.55731308579,53941.78233098428,79374.40034959963
91216.57262557781,39993.81777118738,83548.2103388966
76798.9787205056,18149.72179637865,25416.77639231198
32260.430109207504,84595.85355974812,64653.46503069812
68080.16112464381,34081.56377921928,89743.61296734153
87969.11094153486,3865.6383976555244,64538.908821471574
69884.75759202309,51675.13553651006,43250.85364725062
14856.778642103074,92856.63650043619,35590.92261892447
23876.22985252135,85142.41411232464,75056.14155968491
10799.911492598347,74182.40514472712,50580.37358469955
35415.30869931008,38217.74805378288,58730.47037680167
33746.65935978945,84620.30046883636,29745.29008904101
31582.250939825364,40984.16080765893,6134.913968072308
9464.581423503549,1682.9258411209746,57736.30413200629
88609.90435370075,31650.635357302293,79527.04717075179
38713.439176732354,15105.345534649972,1150.5471365277465
71087.49055664286,29007.965478534716,76123.23000105836
16853.754112643306,39645.71048464,64668.32616287853
50083.061664687746,31859.141997554198,13656.694873703334
77120.21659765765,99607.76902286483,14254.600145690689
78488.03622759538,10130.228362417503,30536.904189112014
40371.88462456334,14288.897513302956,81651.33803001369
27354.098722585808,75224.26993004572,36329.02664072233
27119.926492447856,61373.35434807669,30283.807455752154
51461.531815859606,63719.152391294156,61169.4755921286
75595.35079666295,28083.466060799834,56412.407797056505
60201.339314691635,7732.605637491341,93439.2743933025
71736.23671661102,97045.65658063674,12838.368168044412
9367.349405816405,23070.317169272126,65780.46698074369
45724.456426111174,29296.254279456545,77926.66642582687
31718.649379144335,62009.29860696846,39486.223904571685
10069.735956085724,56933.35540272456,82755.32219768905
60407.46026104554,28922.861856503514,11701.883903793254
74598.85068651321,73556.24348025255,2735.9665466193283
89201.50223927289,61911.318485284675,85814.01480607993
24259.948921864703,97542.21943187076,66765.57280879252
51172.052609041784,14780.6480425971,64829.23500388834
4150.370325296993,91229.26834809552,60923.221088722516
15575.49066657208,14670.54483013256,21231.81797722673
50317.332378678046,1842.6271820426887,83230.54460525903
17924.33586191734,31125.283556232353,65579.20770666367
70676.00828359021,62399.119406573525,69868.20674622075
82727.84119411101,3805.6273048594603,86709.0189500119
76616.61072530922,42989.286409111,70743.30574502387
7646.862696001488,41148.09314434024,2549.9556101865937
84073.6906366237,2530.0762760757657,29675.9022320502
75801.2707711447,63084.40093648714,59976.33863531093
62951.247277355935,21695.281031802217,72148.64963921222
2734.4411615740305,26868.23495181877,75250.48577774828
89659.13924094616,592.9083167483973,56074.11609445446
10893.502501131868,41073.77903099068,75398.07292217406
85128.10715945857,4861.99427626558,74385.86623495106
51302.87489006866,92777.58471011059,71877.90342034846
